Timestamp,Score,Tangram URL,Solution,Question Id
10/27/2020 13:52:17,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/i144f7096651c3a21/version/1417528858/tangram-incomplete-parallelogram.png,"{""MoveShapeSequence"":[7,6,4,6,3,4,5,4,5,3,7,6,4,1,2,5,2],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-2.1000001430511476,""y"":0.7000000476837158},""shapePositionIds"":{""x"":-21.0,""y"":7.0},""shapeRotation"":{""x"":44.999969482421878,""y"":270.0,""z"":90.0},""shapeRotationId"":6},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-1.100000023841858,""y"":-0.30000001192092898},""shapePositionIds"":{""x"":-11.0,""y"":-3.0},""shapeRotation"":{""x"":45.00005340576172,""y"":270.0,""z"":270.0},""shapeRotationId"":12},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":1.8000000715255738,""y"":0.6000000238418579},""shapePositionIds"":{""x"":18.0,""y"":6.0},""shapeRotation"":{""x"":44.99998092651367,""y"":90.0,""z"":90.0},""shapeRotationId"":0},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":-2.6000001430511476,""y"":1.2000000476837159},""shapePositionIds"":{""x"":-26.0,""y"":12.0},""shapeRotation"":{""x"":45.000003814697269,""y"":90.0,""z"":90.0},""shapeRotationId"":6},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":3.799999952316284,""y"":-0.4000000059604645},""shapePositionIds"":{""x"":38.0,""y"":-4.0},""shapeRotation"":{""x"":90.0,""y"":0.0000012074181086063618,""z"":0.0},""shapeRotationId"":9},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":0.800000011920929,""y"":-1.4000000953674317},""shapePositionIds"":{""x"":8.0,""y"":-14.0},""shapeRotation"":{""x"":315.0000305175781,""y"":270.0,""z"":270.0},""shapeRotationId"":18},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-0.19999998807907105,""y"":1.7000000476837159},""shapePositionIds"":{""x"":-2.0,""y"":17.0},""shapeRotation"":{""x"":45.000030517578128,""y"":270.0,""z"":90.0},""shapeRotationId"":6}]}",101
6/11/2022 21:36:48,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/ia14b372fcece9e36/version/1406995476/tangram-angler.png,"{""MoveShapeSequence"":[7,6,7],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":3.5,""y"":1.399999976158142},""shapePositionIds"":{""x"":35.0,""y"":14.0},""shapeRotation"":{""x"":60.000003814697269,""y"":90.0,""z"":90.0},""shapeRotationId"":7},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-3.4000000953674318,""y"":-3.799999952316284},""shapePositionIds"":{""x"":-34.0,""y"":-38.0},""shapeRotation"":{""x"":45.000003814697269,""y"":90.0,""z"":90.0},""shapeRotationId"":6},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":-2.700000047683716,""y"":-0.800000011920929},""shapePositionIds"":{""x"":-27.0,""y"":-8.0},""shapeRotation"":{""x"":29.999998092651368,""y"":90.0,""z"":90.0},""shapeRotationId"":5},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":-3.8000001907348635,""y"":2.4000000953674318},""shapePositionIds"":{""x"":-38.0,""y"":24.0},""shapeRotation"":{""x"":75.00003814697266,""y"":90.00003051757813,""z"":270.0000305175781},""shapeRotationId"":-10},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":2.0999999046325685,""y"":3.9000000953674318},""shapePositionIds"":{""x"":21.0,""y"":39.0},""shapeRotation"":{""x"":315.0,""y"":90.0,""z"":270.0},""shapeRotationId"":18},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":1.7000000476837159,""y"":-1.4000000953674317},""shapePositionIds"":{""x"":17.0,""y"":-14.0},""shapeRotation"":{""x"":330.0,""y"":90.0,""z"":90.0},""shapeRotationId"":1},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":0.4000000059604645,""y"":0.0},""shapePositionIds"":{""x"":4.0,""y"":0.0},""shapeRotation"":{""x"":45.000003814697269,""y"":270.0,""z"":270.0},""shapeRotationId"":12}]}",183
3/21/2020 15:28:32,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/i16378f627833f8fa/version/1406873408/tangram-cat-lying.png,"{""MoveShapeSequence"":[7,1,2,3,7,5,6,4],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-4.599999904632568,""y"":3.700000286102295},""shapePositionIds"":{""x"":-46.0,""y"":37.0},""shapeRotation"":{""x"":45.000003814697269,""y"":90.0,""z"":270.0},""shapeRotationId"":0},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-2.6000001430511476,""y"":3.700000286102295},""shapePositionIds"":{""x"":-26.0,""y"":37.0},""shapeRotation"":{""x"":45.000022888183597,""y"":270.0,""z"":270.0},""shapeRotationId"":12},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":-3.5999999046325685,""y"":2.700000047683716},""shapePositionIds"":{""x"":-36.0,""y"":27.0},""shapeRotation"":{""x"":315.0,""y"":270.0,""z"":270.0},""shapeRotationId"":0},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":4.100000381469727,""y"":-0.5},""shapePositionIds"":{""x"":41.0,""y"":-5.0},""shapeRotation"":{""x"":45.000003814697269,""y"":90.0,""z"":90.0},""shapeRotationId"":6},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":-0.40000003576278689,""y"":1.6000001430511475},""shapePositionIds"":{""x"":-4.0,""y"":16.0},""shapeRotation"":{""x"":44.99998474121094,""y"":90.0,""z"":90.0},""shapeRotationId"":6},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":1.0,""y"":-0.5},""shapePositionIds"":{""x"":10.0,""y"":-5.0},""shapeRotation"":{""x"":315.0,""y"":90.0,""z"":270.0},""shapeRotationId"":18},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-2.799999952316284,""y"":0.40000003576278689},""shapePositionIds"":{""x"":-28.0,""y"":4.0},""shapeRotation"":{""x"":315.0,""y"":270.0,""z"":270.0},""shapeRotationId"":18}]}",112
10/27/2020 12:28:32,,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcS2Iy50fzlWb5X67nQPwOHASbvS5EveiA782nta1Qm5IYbFyjUZ,"{""MoveShapeSequence"":[7,1,5,6,7,6,7,1,2,1,2,4,1,4,1,5,2,1,5,1,3,1,3,2],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":1.0,""y"":-0.800000011920929},""shapePositionIds"":{""x"":10.0,""y"":-8.0},""shapeRotation"":{""x"":90.0,""y"":179.99989318847657,""z"":0.0},""shapeRotationId"":3},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":4.0,""y"":-0.800000011920929},""shapePositionIds"":{""x"":40.0,""y"":-8.0},""shapeRotation"":{""x"":90.0,""y"":0.00001931868973770179,""z"":0.0},""shapeRotationId"":9},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":2.5,""y"":-0.800000011920929},""shapePositionIds"":{""x"":25.0,""y"":-8.0},""shapeRotation"":{""x"":-0.00002732075699896086,""y"":270.0,""z"":90.0},""shapeRotationId"":3},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":-2.5,""y"":-0.800000011920929},""shapePositionIds"":{""x"":-25.0,""y"":-8.0},""shapeRotation"":{""x"":-0.00003415094761294313,""y"":90.0,""z"":90.0},""shapeRotationId"":3},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":-1.100000023841858,""y"":-1.5},""shapePositionIds"":{""x"":-11.0,""y"":-15.0},""shapeRotation"":{""x"":315.0000305175781,""y"":270.0,""z"":270.0},""shapeRotationId"":18},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-1.100000023841858,""y"":1.399999976158142},""shapePositionIds"":{""x"":-11.0,""y"":14.0},""shapeRotation"":{""x"":-0.00003415094761294313,""y"":90.0,""z"":90.0},""shapeRotationId"":3},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":1.8000000715255738,""y"":1.399999976158142},""shapePositionIds"":{""x"":18.0,""y"":14.0},""shapeRotation"":{""x"":0.00001366037849948043,""y"":270.0,""z"":90.0},""shapeRotationId"":9}]}",30
3/21/2020 15:55:22,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/i20e2051842f2d3b7/version/1407390615/tangram-boy.png,"{""MoveShapeSequence"":[3,7,6,1,6,5,4,2,1],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-3.9000000953674318,""y"":-2.200000047683716},""shapePositionIds"":{""x"":-39.0,""y"":-22.0},""shapeRotation"":{""x"":270.0,""y"":0.000006037090770405484,""z"":0.0},""shapeRotationId"":15},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":1.899999976158142,""y"":-1.2999999523162842},""shapePositionIds"":{""x"":19.0,""y"":-13.0},""shapeRotation"":{""x"":45.000003814697269,""y"":270.0,""z"":89.99999237060547},""shapeRotationId"":6},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":-0.7000000476837158,""y"":3.4000000953674318},""shapePositionIds"":{""x"":-7.0,""y"":34.0},""shapeRotation"":{""x"":45.00000762939453,""y"":270.0,""z"":270.0},""shapeRotationId"":0},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":-2.1000001430511476,""y"":-1.2000000476837159},""shapePositionIds"":{""x"":-21.0,""y"":-12.0},""shapeRotation"":{""x"":-0.000010245284101983998,""y"":90.0,""z"":90.0},""shapeRotationId"":3},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":0.0,""y"":-1.2999999523162842},""shapePositionIds"":{""x"":0.0,""y"":-13.0},""shapeRotation"":{""x"":315.0,""y"":270.0,""z"":270.0},""shapeRotationId"":18},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-2.200000047683716,""y"":1.0},""shapePositionIds"":{""x"":-22.0,""y"":10.0},""shapeRotation"":{""x"":90.0,""y"":179.99998474121095,""z"":0.0},""shapeRotationId"":3},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":0.699999988079071,""y"":0.8999999761581421},""shapePositionIds"":{""x"":7.0,""y"":9.0},""shapeRotation"":{""x"":0.000010245284101983998,""y"":270.0,""z"":270.0},""shapeRotationId"":15}]}",173
3/13/2020 15:55:17,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/i56169b1ec1afd19d/version/1415808648/tangram-container-ship.png,"{""MoveShapeSequence"":[6,7,3,5,2,4,3,1,3,1,5],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-3.700000286102295,""y"":0.5},""shapePositionIds"":{""x"":-37.0,""y"":5.0},""shapeRotation"":{""x"":90.0,""y"":180.0,""z"":0.0},""shapeRotationId"":3},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":2.200000047683716,""y"":0.40000003576278689},""shapePositionIds"":{""x"":22.0,""y"":4.0},""shapeRotation"":{""x"":270.0,""y"":0.000025355782781844027,""z"":0.0},""shapeRotationId"":15},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":-2.200000047683716,""y"":0.5},""shapePositionIds"":{""x"":-22.0,""y"":5.0},""shapeRotation"":{""x"":0.0,""y"":90.0,""z"":270.0},""shapeRotationId"":3},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":2.9000000953674318,""y"":0.40000003576278689},""shapePositionIds"":{""x"":29.0,""y"":4.0},""shapeRotation"":{""x"":0.0,""y"":90.0,""z"":90.0},""shapeRotationId"":3},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":-4.5,""y"":1.2000000476837159},""shapePositionIds"":{""x"":-45.0,""y"":12.0},""shapeRotation"":{""x"":44.999996185302737,""y"":270.0,""z"":90.0},""shapeRotationId"":6},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":0.0,""y"":1.2000000476837159},""shapePositionIds"":{""x"":0.0,""y"":12.0},""shapeRotation"":{""x"":90.0,""y"":180.0,""z"":0.0},""shapeRotationId"":3},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":0.0,""y"":1.2000000476837159},""shapePositionIds"":{""x"":0.0,""y"":12.0},""shapeRotation"":{""x"":270.0,""y"":0.000008451926078123506,""z"":0.0},""shapeRotationId"":15}]}",314
3/13/2020 15:18:21,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/i7ef967dfd3faec2c/version/1406945116/tangram-norfolk-wherry.png,"{""MoveShapeSequence"":[6,7,6,7,6,7,5,1,5,7,6,7,4,3,1,4,2,4,2,4],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-2.799999952316284,""y"":-1.7000000476837159},""shapePositionIds"":{""x"":-28.0,""y"":-17.0},""shapeRotation"":{""x"":90.0,""y"":180.0,""z"":0.0},""shapeRotationId"":3},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":0.19999998807907105,""y"":-1.7000000476837159},""shapePositionIds"":{""x"":2.0,""y"":-17.0},""shapeRotation"":{""x"":270.0,""y"":0.000025355782781844027,""z"":0.0},""shapeRotationId"":15},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":-1.3000000715255738,""y"":-1.7000000476837159},""shapePositionIds"":{""x"":-13.0,""y"":-17.0},""shapeRotation"":{""x"":-0.000010245284101983998,""y"":270.0,""z"":90.0},""shapeRotationId"":3},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":1.0,""y"":-1.7000000476837159},""shapePositionIds"":{""x"":10.0,""y"":-17.0},""shapeRotation"":{""x"":0.000006830189249740215,""y"":270.0,""z"":270.0},""shapeRotationId"":3},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":-0.8000000715255737,""y"":3.299999952316284},""shapePositionIds"":{""x"":-8.0,""y"":33.0},""shapeRotation"":{""x"":60.00000762939453,""y"":270.0,""z"":270.0},""shapeRotationId"":11},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-1.7000000476837159,""y"":1.0},""shapePositionIds"":{""x"":-17.0,""y"":10.0},""shapeRotation"":{""x"":30.000001907348634,""y"":90.00000762939453,""z"":270.0},""shapeRotationId"":23},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":0.800000011920929,""y"":-0.4000000059604645},""shapePositionIds"":{""x"":8.0,""y"":-4.0},""shapeRotation"":{""x"":300.0,""y"":89.99996185302735,""z"":270.0000305175781},""shapeRotationId"":17}]}",298
3/13/2020 10:33:39,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/i1d6b9b03b1bfa78e/version/1406942772/tangram-bowing.png,"{""MoveShapeSequence"":[3,5,2,3,5,2,6,7,4,5,4,5,4,1,2],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-0.7000000476837158,""y"":-4.0},""shapePositionIds"":{""x"":-7.0,""y"":-40.0},""shapeRotation"":{""x"":-0.000006830189249740215,""y"":270.0,""z"":90.0},""shapeRotationId"":9},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":0.8999999761581421,""y"":-4.0},""shapePositionIds"":{""x"":9.0,""y"":-40.0},""shapeRotation"":{""x"":-0.000006830189249740215,""y"":270.0,""z"":90.0},""shapeRotationId"":9},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":1.2000000476837159,""y"":3.299999952316284},""shapePositionIds"":{""x"":12.0,""y"":33.0},""shapeRotation"":{""x"":0.000010245284101983998,""y"":90.0,""z"":270.0},""shapeRotationId"":3},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":-0.10000002384185791,""y"":-2.200000047683716},""shapePositionIds"":{""x"":-1.0,""y"":-22.0},""shapeRotation"":{""x"":270.0,""y"":180.0,""z"":0.0},""shapeRotationId"":9},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":-0.8999999761581421,""y"":-2.3000001907348635},""shapePositionIds"":{""x"":-9.0,""y"":-23.0},""shapeRotation"":{""x"":314.9999694824219,""y"":270.0,""z"":90.0},""shapeRotationId"":12},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-1.0,""y"":2.1000001430511476},""shapePositionIds"":{""x"":-10.0,""y"":21.0},""shapeRotation"":{""x"":-0.000020490568203967996,""y"":90.0,""z"":90.0},""shapeRotationId"":3},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-1.0,""y"":-0.8999999761581421},""shapePositionIds"":{""x"":-10.0,""y"":-9.0},""shapeRotation"":{""x"":270.0,""y"":0.000012074181540810969,""z"":0.0},""shapeRotationId"":15}]}",172
10/27/2020 17:02:04,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/i6a20cddd93f09b77/version/1415824664/tangram-olympic-flame.png,"{""MoveShapeSequence"":[6,7,5,7,6,7,6,4,3,5,4,6,7,4,3,5,1,2,1,5,2],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":0.09999999403953552,""y"":-2.3000001907348635},""shapePositionIds"":{""x"":1.0,""y"":-23.0},""shapeRotation"":{""x"":0.00003756604201043956,""y"":90.0,""z"":270.0},""shapeRotationId"":21},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":0.09999999403953552,""y"":-3.700000047683716},""shapePositionIds"":{""x"":1.0,""y"":-37.0},""shapeRotation"":{""x"":0.00002732075699896086,""y"":90.0,""z"":90.0},""shapeRotationId"":3},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":0.09999999403953552,""y"":-0.8999999761581421},""shapePositionIds"":{""x"":1.0,""y"":-9.0},""shapeRotation"":{""x"":0.000006830189249740215,""y"":90.0,""z"":270.0},""shapeRotationId"":3},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":0.19999998807907105,""y"":3.4000000953674318},""shapePositionIds"":{""x"":2.0,""y"":34.0},""shapeRotation"":{""x"":75.00003051757813,""y"":90.0,""z"":270.0},""shapeRotationId"":-10},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":-0.6000000238418579,""y"":-3.0},""shapePositionIds"":{""x"":-6.0,""y"":-30.0},""shapeRotation"":{""x"":315.0,""y"":90.0,""z"":90.0},""shapeRotationId"":0},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":0.09999999403953552,""y"":1.100000023841858},""shapePositionIds"":{""x"":1.0,""y"":11.0},""shapeRotation"":{""x"":270.0,""y"":180.0,""z"":0.0},""shapeRotationId"":21},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":0.09999999403953552,""y"":1.2000000476837159},""shapePositionIds"":{""x"":1.0,""y"":12.0},""shapeRotation"":{""x"":-0.00004098113640793599,""y"":270.0,""z"":90.0},""shapeRotationId"":9}]}",363
3/13/2020 15:43:09,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/i8be03dd69cbbebc5/version/1407390714/tangram-bowl.png,"{""MoveShapeSequence"":[7,6,5,3,2,6,4,1],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":2.0,""y"":-1.0},""shapePositionIds"":{""x"":20.0,""y"":-10.0},""shapeRotation"":{""x"":270.0,""y"":0.000006037090770405484,""z"":0.0},""shapeRotationId"":15},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-0.8999999761581421,""y"":-1.0},""shapePositionIds"":{""x"":-9.0,""y"":-10.0},""shapeRotation"":{""x"":-0.000017075473806471564,""y"":270.0,""z"":90.0},""shapeRotationId"":9},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":-2.299999952316284,""y"":-1.0},""shapePositionIds"":{""x"":-23.0,""y"":-10.0},""shapeRotation"":{""x"":270.0,""y"":0.000004829672434425447,""z"":0.0},""shapeRotationId"":3},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":1.899999976158142,""y"":-1.8000000715255738},""shapePositionIds"":{""x"":19.0,""y"":-18.0},""shapeRotation"":{""x"":90.0,""y"":180.0,""z"":0.0},""shapeRotationId"":-9},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":-1.6000001430511475,""y"":-1.7000000476837159},""shapePositionIds"":{""x"":-16.0,""y"":-17.0},""shapeRotation"":{""x"":45.00001525878906,""y"":89.99999237060547,""z"":90.0},""shapeRotationId"":6},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-0.19999998807907105,""y"":-1.7000000476837159},""shapePositionIds"":{""x"":-2.0,""y"":-17.0},""shapeRotation"":{""x"":270.0,""y"":180.0,""z"":0.0},""shapeRotationId"":21},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-0.19999998807907105,""y"":-3.700000047683716},""shapePositionIds"":{""x"":-2.0,""y"":-37.0},""shapeRotation"":{""x"":315.0,""y"":90.0,""z"":270.0},""shapeRotationId"":18}]}",291
10/27/2020 14:22:48,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/ia14b372fcece9e36/version/1406995476/tangram-angler.png,"{""MoveShapeSequence"":[6,7,6,7,5,4,5,1,2,5,6,7,4,1,5,3,2],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":2.799999952316284,""y"":-0.4000000059604645},""shapePositionIds"":{""x"":28.0,""y"":-4.0},""shapeRotation"":{""x"":314.9999694824219,""y"":270.0,""z"":90.0},""shapeRotationId"":12},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":-3.200000047683716,""y"":-0.4000000059604645},""shapePositionIds"":{""x"":-32.0,""y"":-4.0},""shapeRotation"":{""x"":44.999969482421878,""y"":270.0,""z"":90.0},""shapeRotationId"":6},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":-1.9000000953674317,""y"":3.1000001430511476},""shapePositionIds"":{""x"":-19.0,""y"":31.0},""shapeRotation"":{""x"":314.99993896484377,""y"":90.0,""z"":90.0},""shapeRotationId"":0},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":1.2999999523162842,""y"":-0.8999999761581421},""shapePositionIds"":{""x"":13.0,""y"":-9.0},""shapeRotation"":{""x"":44.99998092651367,""y"":90.0,""z"":90.0},""shapeRotationId"":6},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":3.799999952316284,""y"":-0.4000000059604645},""shapePositionIds"":{""x"":38.0,""y"":-4.0},""shapeRotation"":{""x"":0.00003415094761294313,""y"":270.0,""z"":270.0},""shapeRotationId"":15},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-1.7999999523162842,""y"":2.1000001430511476},""shapePositionIds"":{""x"":-18.0,""y"":21.0},""shapeRotation"":{""x"":45.000030517578128,""y"":270.0,""z"":90.0},""shapeRotationId"":6},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-1.2000000476837159,""y"":-1.4000000953674317},""shapePositionIds"":{""x"":-12.0,""y"":-14.0},""shapeRotation"":{""x"":315.0,""y"":90.0,""z"":270.0},""shapeRotationId"":18}]}",183
3/21/2020 16:05:06,,https://image.jimcdn.com/app/cms/image/transf/none/path/sb0abad0b84d20c80/image/ia65d56b291074a27/version/1407180316/tangram-two-boats.png,"{""MoveShapeSequence"":[7,2,5,4,3,6,2,3,1,6],""SevenShapeInfo"":[{""shapeId"":1,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":0.800000011920929,""y"":-1.2999999523162842},""shapePositionIds"":{""x"":8.0,""y"":-13.0},""shapeRotation"":{""x"":0.000010245284101983998,""y"":90.0,""z"":270.0},""shapeRotationId"":21},{""shapeId"":2,""shapeType"":0,""rotationType"":0,""shapePosition"":{""x"":3.6000001430511476,""y"":-1.2999999523162842},""shapePositionIds"":{""x"":36.0,""y"":-13.0},""shapeRotation"":{""x"":270.0,""y"":0.000009659344868850894,""z"":0.0},""shapeRotationId"":15},{""shapeId"":3,""shapeType"":3,""rotationType"":0,""shapePosition"":{""x"":2.200000047683716,""y"":-1.2999999523162842},""shapePositionIds"":{""x"":22.0,""y"":-13.0},""shapeRotation"":{""x"":0.000006830189249740215,""y"":90.0,""z"":90.0},""shapeRotationId"":3},{""shapeId"":4,""shapeType"":4,""rotationType"":0,""shapePosition"":{""x"":-2.6000001430511476,""y"":-0.8999999761581421},""shapePositionIds"":{""x"":-26.0,""y"":-9.0},""shapeRotation"":{""x"":-0.000010245284101983998,""y"":90.0,""z"":90.0},""shapeRotationId"":3},{""shapeId"":5,""shapeType"":1,""rotationType"":0,""shapePosition"":{""x"":-4.0,""y"":-0.19999998807907105},""shapePositionIds"":{""x"":-40.0,""y"":-2.0},""shapeRotation"":{""x"":45.00000762939453,""y"":90.0,""z"":90.0},""shapeRotationId"":6},{""shapeId"":6,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":2.9000000953674318,""y"":1.2000000476837159},""shapePositionIds"":{""x"":29.0,""y"":12.0},""shapeRotation"":{""x"":75.00001525878906,""y"":90.0,""z"":90.0},""shapeRotationId"":8},{""shapeId"":7,""shapeType"":2,""rotationType"":0,""shapePosition"":{""x"":-2.6000001430511476,""y"":1.6000001430511475},""shapePositionIds"":{""x"":-26.0,""y"":16.0},""shapeRotation"":{""x"":14.999983787536621,""y"":270.0,""z"":90.0},""shapeRotationId"":8}]}",306
